run_progress,metric,value_mean,value_std,n
0.9285714285714285,reward_ex_mean,-0.3385788661395836,0.012561986407277896,3
0.9357142857142857,reward_ex_mean,-0.33959603672118677,0.012274811041361746,3
0.9428571428571428,reward_ex_mean,-0.3422472539112269,0.010046000920295292,3
0.95,reward_ex_mean,-0.3408815997924845,0.012015311800447034,3
0.9571428571428571,reward_ex_mean,-0.34358526487090746,0.010336496389430206,3
0.9642857142857143,reward_ex_mean,-0.3428264651992934,0.011291535710341485,3
0.9714285714285714,reward_ex_mean,-0.3429679685288953,0.009068578269643836,3
0.9785714285714285,reward_ex_mean,-0.34097974685058347,0.009501690072214184,3
0.9857142857142857,reward_ex_mean,-0.3385763863973233,0.011512948815286788,3
0.9928571428571428,reward_ex_mean,-0.33856886986085605,0.012938315693582171,3
1.0,reward_ex_mean,-0.33834738110103973,0.01871372194182686,3
0.007142857142857143,reward_in_gated_mean,0.4435981304246166,0.0032675029008513118,3
0.014285714285714285,reward_in_gated_mean,0.44238114910533693,0.0031228821049871587,3
0.02142857142857143,reward_in_gated_mean,0.44165937948269646,0.0023234421842795237,3
0.02857142857142857,reward_in_gated_mean,0.440872391159669,0.0021532981872599845,3
0.03571428571428571,reward_in_gated_mean,0.4387339445088891,0.0013893002343038172,3
0.04285714285714286,reward_in_gated_mean,0.4363283356955611,0.0015806004077372614,3
0.049999999999999996,reward_in_gated_mean,0.43460224442190026,0.0010534531105250702,3
0.05714285714285714,reward_in_gated_mean,0.43207821398674034,0.0008320938565051778,3
0.06428571428571428,reward_in_gated_mean,0.4297230226877729,0.0012873396586103305,3
0.07142857142857142,reward_in_gated_mean,0.4283960668514533,0.0013675549200857745,3
0.07857142857142857,reward_in_gated_mean,0.42688254254858027,0.0015780215227067702,3
0.08571428571428572,reward_in_gated_mean,0.42592237143259454,0.0017528878023856578,3
0.09285714285714286,reward_in_gated_mean,0.4251841801930441,0.0009083625844755565,3
0.09999999999999999,reward_in_gated_mean,0.4242222472335293,0.0011210106972646234,3
0.10714285714285714,reward_in_gated_mean,0.4232808439455245,0.00204678383705443,3
0.11428571428571428,reward_in_gated_mean,0.4231385478150278,0.003072577177782842,3
0.12142857142857143,reward_in_gated_mean,0.42276522676133355,0.0027446000257363924,3
0.12857142857142856,reward_in_gated_mean,0.42182015356338226,0.002883012976122014,3
0.1357142857142857,reward_in_gated_mean,0.4214219224866218,0.003282588746499578,3
0.14285714285714285,reward_in_gated_mean,0.4198759105262971,0.004818624793121784,3
0.15,reward_in_gated_mean,0.4186576580524924,0.0051668904963469205,3
0.15714285714285714,reward_in_gated_mean,0.4172924137432785,0.005048351571467131,3
0.16428571428571428,reward_in_gated_mean,0.4162472804057498,0.004143295172124494,3
0.17142857142857143,reward_in_gated_mean,0.4152526844964668,0.004469967109394542,3
0.17857142857142858,reward_in_gated_mean,0.4143542160787071,0.004318725892947425,3
0.18571428571428572,reward_in_gated_mean,0.4135386260374842,0.0037135371998016985,3
0.19285714285714284,reward_in_gated_mean,0.4122833083067694,0.002671600865743521,3
0.19999999999999998,reward_in_gated_mean,0.4115694510642647,0.002125601061869498,3
0.20714285714285713,reward_in_gated_mean,0.41182021665950835,0.0010757365531771806,3
0.21428571428571427,reward_in_gated_mean,0.4113716889961196,0.0015124284734988826,3
